order_id,order_date,region,city,category,product,channel,segment,units,unit_price,discount_pct,revenue,cost,profit,returned,customer_id
ORD-100175,2023-03-15,North,Lucknow,Apparel,Cotton T-Shirt,Online,Home Office,4,1402.27,0.25,4206.81,3244.3,962.51,No,CUST-1111
ORD-100176,2023-03-15,East,Bhubaneswar,Apparel,Denim Jeans,Partner,Corporate,2,1751.19,0.2,2801.9,1707.71,1094.19,No,CUST-1047
ORD-100177,2023-03-16,West,Ahmedabad,Electronics,Bluetooth Speaker,Online,Consumer,8,2647.36,0.2,16943.1,8619.62,8323.48,No,CUST-1326
ORD-100178,2023-03-17,East,Guwahati,Beauty,Face Wash,Retail Store,Consumer,1,653.16,0.05,620.5,477.69,142.81,No,CUST-1846
ORD-100179,2023-03-17,South,Chennai,Sports,Yoga Mat,Online,Corporate,6,1989.99,0.05,11342.94,8701.07,2641.87,No,CUST-1151
ORD-100180,2023-03-18,South,Hyderabad,Sports,Yoga Mat,Online,Consumer,3,2815.49,0.15,7179.5,4263.11,2916.39,No,CUST-1040
ORD-100181,2023-03-18,North,Delhi,Electronics,Smart Watch,Partner,Consumer,8,2488.1,0.15,16919.08,9557.61,7361.47,No,CUST-1863
ORD-100182,2023-03-19,South,Bengaluru,Apparel,Cotton T-Shirt,Online,Consumer,8,1427.52,0.3,7994.11,5392.38,2601.73,No,CUST-1178
ORD-100183,2023-03-19,West,Ahmedabad,Electronics,Smart Watch,Retail Store,Consumer,4,5778.57,0.25,17335.71,12543.17,-3557.62,Yes,CUST-1320
ORD-100184,2023-03-19,West,Ahmedabad,Apparel,Cotton T-Shirt,Online,Home Office,5,1207.05,0.0,6035.25,3708.76,2326.49,No,CUST-1702
ORD-100185,2023-03-19,North,Delhi,Apparel,Wool Sweater,Online,Home Office,4,1391.02,0.0,5564.08,3111.26,2452.82,No,CUST-1088
ORD-100186,2023-03-20,East,Patna,Home & Kitchen,Espresso Machine,Online,Corporate,4,3468.03,,9710.48,5335.52,4374.96,No,CUST-1153
ORD-100187,2023-03-20,North,Chandigarh,Electronics,Wireless Earbuds,Online,Consumer,8,4557.78,0.05,34639.13,19320.93,15318.2,No,CUST-1654
ORD-100188,2023-03-20,West,Mumbai,Sports,Dumbbell Set,Retail Store,Home Office,3,2664.55,0.15,6794.6,3322.23,3472.37,No,CUST-1005
ORD-100189,2023-03-20,North,Lucknow,Electronics,Power Bank,Online,Corporate,8,4814.25,0.0,38514.0,27227.27,11286.73,No,CUST-1640
ORD-100190,2023-03-21,West,Surat,Electronics,Power Bank,Online,Home Office,6,5663.16,0.0,33978.96,16467.45,17511.51,No,CUST-1488
ORD-100191,2023-03-21,West,Pune,Beauty,Face Wash,Online,Consumer,8,672.77,0.05,5113.05,2972.95,2140.1,No,CUST-1216
ORD-100192,2023-03-21,North,Jaipur,Home & Kitchen,Cookware Set,Retail Store,Consumer,5,2709.14,0.2,10836.56,7862.26,2974.3,No,CUST-1552
ORD-100193,2023-03-22,North,Jaipur,Apparel,Rain Jacket,Retail Store,Corporate,7,1389.32,0.2,7780.19,4538.61,3241.58,No,CUST-1289
ORD-100194,2023-03-23,West,Ahmedabad,Home & Kitchen,Chef Knife,Retail Store,Home Office,4,2412.17,0.3,6754.08,3696.31,3057.77,No,CUST-1854
ORD-100195,2023-03-23,North,Delhi,Electronics,Wireless Earbuds,Partner,Consumer,4,4854.42,0.0,19417.68,14814.21,4603.47,No,CUST-1373
ORD-100196,2023-03-23,South,Chennai,Electronics,Power Bank,Online,Consumer,3,4016.08,0.0,12048.24,5924.84,6123.4,No,CUST-1673
ORD-100197,2023-03-23,West,Mumbai,Apparel,Wool Sweater,Online,Consumer,2,1246.95,0.1,2244.51,1665.43,579.08,No,CUST-1240
ORD-100198,2023-03-23,South,Bengaluru,Apparel,Denim Jeans,Online,Home Office,1,1624.08,0.1,1461.67,687.69,773.98,No,CUST-1750
ORD-100199,2023-03-24,South,Chennai,Home & Kitchen,Cookware Set,Online,Corporate,4,2425.79,0.0,9703.16,5690.56,4012.6,No,CUST-1259
ORD-100200,2023-03-24,South,Hyderabad,Electronics,Smart Watch,Retail Store,Home Office,8,5137.07,0.1,36986.9,24354.69,12632.21,No,CUST-1457
ORD-100201,2023-03-24,North,Lucknow,Home & Kitchen,Air Fryer,Retail Store,Corporate,8,2901.54,0.3,16248.62,9296.04,6952.58,No,CUST-1721
ORD-100202,2023-03-24,West,Mumbai,Beauty,Face Wash,Online,Corporate,6,919.17,,5515.02,3454.72,2060.3,No,CUST-1833
ORD-100203,2023-03-24,North,Delhi,Electronics,Power Bank,Partner,Consumer,3,4015.62,0.25,9035.14,4674.06,4361.08,No,CUST-1676
ORD-100204,2023-03-24,North,Jaipur,Electronics,Wireless Earbuds,Online,Consumer,5,5007.53,0.1,22533.88,14371.69,8162.19,No,CUST-1600
ORD-100205,2023-03-25,North,Chandigarh,Apparel,Wool Sweater,Retail Store,Corporate,7,1523.67,,9599.12,4745.85,4853.27,No,CUST-1623
ORD-100206,2023-03-25,West,Surat,Beauty,Face Wash,Online,Consumer,1,853.01,0.15,725.06,516.76,208.3,No,CUST-1365
ORD-100207,2023-03-25,North,Chandigarh,Home & Kitchen,Air Fryer,Retail Store,Consumer,8,3325.6,0.2,21283.84,13678.07,7605.77,No,CUST-1618
ORD-100208,2023-03-26,West,Ahmedabad,Home & Kitchen,Air Fryer,Online,Consumer,7,2059.25,0.15,12252.54,7462.26,4790.28,No,CUST-1517
ORD-100209,2023-03-26,East,Kolkata,Apparel,Rain Jacket,Partner,Corporate,8,1792.64,0.0,14341.12,6712.22,7628.9,No,CUST-1469
ORD-100210,2023-03-27,West,Mumbai,Electronics,4K Monitor,Partner,Corporate,1,4317.21,0.0,4317.21,2654.76,1662.45,No,CUST-1281
ORD-100211,2023-03-27,West,Mumbai,Apparel,Denim Jeans,Online,Consumer,8,1722.63,,10335.78,6573.33,3762.45,No,CUST-1315
ORD-100212,2023-03-27,West,Ahmedabad,Electronics,Wireless Earbuds,Online,Home Office,5,5072.82,0.0,25364.1,13637.52,11726.58,No,CUST-1111
ORD-100213,2023-03-27,West,Pune,Home & Kitchen,Chef Knife,Retail Store,Consumer,5,2698.19,0.2,10792.76,7270.06,3522.7,No,CUST-1648
ORD-100214,2023-03-28,North,Delhi,Electronics,4K Monitor,Retail Store,Consumer,2,3519.25,0.1,6334.65,3011.07,3323.58,No,CUST-1019
ORD-100215,2023-03-28,East,Bhubaneswar,Electronics,Power Bank,Online,Consumer,4,5042.32,0.0,20169.28,10465.18,9704.1,No,CUST-1104
ORD-100216,2023-03-28,South,Kochi,Apparel,Wool Sweater,Retail Store,Consumer,3,1371.28,0.0,4113.84,2852.5,-1587.99,Yes,CUST-1263
ORD-100217,2023-03-28,South,Chennai,Apparel,Cotton T-Shirt,Retail Store,Consumer,8,1772.38,0.3,9925.33,4948.6,4976.73,No,CUST-1126
ORD-100218,2023-03-28,West,Surat,Home & Kitchen,Chef Knife,Retail Store,Corporate,3,3127.27,0.0,9381.81,4982.03,4399.78,No,CUST-1674
ORD-100219,2023-03-28,West,Ahmedabad,Apparel,Denim Jeans,Online,Corporate,2,1801.29,0.0,3602.58,2394.93,1207.65,No,CUST-1113
ORD-100220,2023-03-29,East,Bhubaneswar,Sports,Yoga Mat,Partner,Consumer,8,2181.65,0.0,17453.2,12051.74,5401.46,No,CUST-1410
ORD-100221,2023-03-29,South,Kochi,Beauty,Sunscreen SPF50,Online,Home Office,2,782.05,0.15,1329.48,620.86,708.62,No,CUST-1659
ORD-100222,2023-03-29,South,Bengaluru,Beauty,Hair Oil,Online,Home Office,8,675.08,0.3,3780.45,1859.13,1921.32,No,CUST-1530
ORD-100223,2023-03-30,South,Kochi,Home & Kitchen,Air Fryer,Partner,Consumer,8,3425.04,0.0,27400.32,16363.99,11036.33,No,CUST-1532
ORD-100224,2023-03-30,South,Kochi,Home & Kitchen,Chef Knife,Online,Consumer,3,4114.42,0.25,9257.44,5976.81,3280.63,No,CUST-1309
ORD-100225,2023-04-01,South,Kochi,Home & Kitchen,Air Fryer,Online,Consumer,6,3784.63,0.2,18166.22,10895.15,7271.07,No,CUST-1405
ORD-100226,2023-04-01,North,Chandigarh,Apparel,Rain Jacket,Online,Corporate,7,1932.39,0.0,13526.73,8975.43,4551.3,No,CUST-1690
ORD-100227,2023-04-01,North,Lucknow,Apparel,Rain Jacket,Retail Store,Consumer,5,1748.22,0.0,8741.1,6114.2,2626.9,No,CUST-1428
ORD-100228,2023-04-02,East,Patna,Home & Kitchen,Air Fryer,Online,Corporate,6,3937.89,0.1,21264.61,16232.33,5032.28,No,CUST-1629
ORD-100229,2023-04-02,South,Kochi,Electronics,Smart Watch,Online,Corporate,2,7163.29,0.0,14326.58,8101.12,-6922.9,Yes,CUST-1744
ORD-100230,2023-04-02,West,Surat,Electronics,Bluetooth Speaker,Online,Consumer,5,6568.6,0.0,32843.0,16547.11,16295.89,No,CUST-1220
ORD-100231,2023-04-03,East,Patna,Beauty,Vitamin C Serum,Online,Consumer,5,881.17,0.1,3965.26,2129.93,1835.33,No,CUST-1109
ORD-100232,2023-04-03,North,Jaipur,Electronics,4K Monitor,Online,Consumer,5,5442.59,,20409.71,10182.29,10227.42,No,CUST-1416
ORD-100233,2023-04-03,North,Chandigarh,Apparel,Wool Sweater,Online,Consumer,8,1465.27,0.3,8205.51,4760.03,3445.48,No,CUST-1344
ORD-100234,2023-04-04,North,Jaipur,Home & Kitchen,Chef Knife,Partner,Corporate,7,3691.79,0.15,21966.15,16209.86,5756.29,No,CUST-1134
ORD-100235,2023-04-04,West,Surat,Electronics,4K Monitor,Retail Store,Corporate,5,5554.77,0.0,27773.85,15679.17,12094.68,No,CUST-1684
ORD-100236,2023-04-05,North,Lucknow,Sports,Yoga Mat,Retail Store,Corporate,4,2793.61,0.0,11174.44,5577.29,5597.15,No,CUST-1561
ORD-100237,2023-04-06,South,Kochi,Electronics,Bluetooth Speaker,Partner,Corporate,4,6060.64,0.15,20606.18,12826.71,7779.47,No,CUST-1592
ORD-100238,2023-04-06,West,Ahmedabad,Beauty,Hair Oil,Partner,Consumer,1,655.69,0.0,655.69,509.7,145.99,No,CUST-1638
ORD-100239,2023-04-06,West,Pune,Beauty,Sunscreen SPF50,Retail Store,Consumer,5,1054.02,0.1,4743.09,2428.94,2314.15,No,CUST-1391
ORD-100240,2023-04-06,North,Delhi,Electronics,Smart Watch,Online,Consumer,3,5104.74,0.2,12251.38,8658.03,3593.35,No,CUST-1459
ORD-100241,2023-04-07,North,Chandigarh,Electronics,Wireless Earbuds,Retail Store,Consumer,8,4076.8,0.25,24460.8,17653.57,6807.23,No,CUST-1201
ORD-100242,2023-04-07,North,Chandigarh,Apparel,Rain Jacket,Online,Consumer,7,2246.69,0.0,15726.83,9159.96,6566.87,No,CUST-1658
ORD-100243,2023-04-07,North,Chandigarh,Apparel,Cotton T-Shirt,Online,Consumer,8,2295.66,0.0,18365.28,12019.19,6346.09,No,CUST-1851
ORD-100244,2023-04-07,North,Chandigarh,Electronics,Bluetooth Speaker,Online,Corporate,8,5513.31,0.0,44106.48,26141.17,17965.31,No,CUST-1786
ORD-100245,2023-04-08,South,Kochi,Sports,Running Shoes,Online,Consumer,4,2725.52,0.1,9811.87,5264.73,4547.14,No,CUST-1367
ORD-100246,2023-04-08,West,Mumbai,Electronics,4K Monitor,Online,Consumer,4,6093.4,0.0,24373.6,14395.52,9978.08,No,CUST-1044
ORD-100247,2023-04-08,South,Chennai,Beauty,Face Wash,Retail Store,Consumer,5,1135.92,0.3,3975.72,1914.09,-971.08,Yes,CUST-1790
ORD-100248,2023-04-08,East,Bhubaneswar,Electronics,4K Monitor,Online,Consumer,4,6050.86,0.3,16942.41,11576.67,5365.74,No,CUST-1517
ORD-100249,2023-04-09,North,Lucknow,Sports,Dumbbell Set,Online,Consumer,3,1670.59,0.0,5011.77,3626.69,1385.08,No,CUST-1700
ORD-100250,2023-04-10,East,Patna,Electronics,Bluetooth Speaker,Online,Consumer,6,7524.8,0.05,42891.36,23652.1,19239.26,No,CUST-1270
ORD-100251,2023-04-10,East,Patna,Apparel,Denim Jeans,Retail Store,Consumer,4,2147.47,0.05,8160.39,5197.66,2962.73,No,CUST-1775
ORD-100252,2023-04-10,West,Surat,Home & Kitchen,Chef Knife,Online,Home Office,8,3420.97,0.0,27367.76,14412.11,12955.65,No,CUST-1754
ORD-100253,2023-04-11,West,Surat,Electronics,4K Monitor,Online,Consumer,2,4038.45,0.25,6057.67,2980.75,3076.92,No,CUST-1015
ORD-100254,2023-04-11,South,Hyderabad,Beauty,Sunscreen SPF50,Retail Store,,4,967.04,0.25,2901.12,1940.83,-739.94,Yes,CUST-1508
ORD-100255,2023-04-11,North,Delhi,Electronics,Bluetooth Speaker,Retail Store,Consumer,5,4903.63,0.0,24518.15,12118.23,12399.92,No,CUST-1429
ORD-100256,2023-04-12,North,Chandigarh,Home & Kitchen,Chef Knife,Online,Consumer,8,4136.15,0.1,29780.28,21086.02,8694.26,No,CUST-1592
ORD-100257,2023-04-12,South,Hyderabad,Home & Kitchen,Air Fryer,Retail Store,Consumer,5,4487.84,0.05,21317.24,11504.47,9812.77,No,CUST-1233
ORD-100258,2023-04-12,West,,Home & Kitchen,Cookware Set,Online,Consumer,1,3377.11,0.0,3377.11,2431.89,945.22,No,CUST-1088
ORD-100259,2023-04-13,South,Kochi,Electronics,Bluetooth Speaker,Partner,Home Office,3,3944.23,0.0,11832.69,6763.64,5069.05,No,CUST-1246
ORD-100260,2023-04-13,East,Bhubaneswar,Electronics,Bluetooth Speaker,Online,Home Office,8,5672.89,0.0,45383.12,25946.35,19436.77,No,CUST-1472
ORD-100261,2023-04-14,South,Kochi,Electronics,Smart Watch,Retail Store,Corporate,3,4616.44,0.25,10386.99,7246.89,3140.1,No,CUST-1242
ORD-100262,2023-04-14,North,Delhi,Apparel,Cotton T-Shirt,Online,Consumer,3,1799.82,0.15,4589.54,2838.12,1751.42,No,CUST-1417
ORD-100263,2023-04-14,North,Lucknow,Electronics,4K Monitor,Retail Store,Consumer,2,3686.09,0.3,5160.53,2664.5,2496.03,No,CUST-1350
ORD-100264,2023-04-15,East,Guwahati,Sports,Running Shoes,Online,Consumer,6,2236.21,0.0,13417.26,9803.12,-3770.59,Yes,CUST-1624
ORD-100265,2023-04-15,East,Bhubaneswar,Apparel,Denim Jeans,Online,Corporate,2,2019.35,,3432.9,1930.15,1502.75,No,CUST-1369
ORD-100266,2023-04-15,South,Hyderabad,Home & Kitchen,Air Fryer,Retail Store,Consumer,3,4379.7,0.15,11168.23,5404.49,5763.74,No,CUST-1130
ORD-100267,2023-04-16,North,Chandigarh,Apparel,Rain Jacket,Retail Store,Corporate,6,1442.89,0.15,7358.74,4321.64,3037.1,No,CUST-1570
ORD-100268,2023-04-16,East,Patna,Electronics,Bluetooth Speaker,Online,Consumer,8,3891.81,0.3,21794.14,13935.33,7858.81,No,CUST-1191
ORD-100269,2023-04-16,North,Delhi,Apparel,Denim Jeans,Retail Store,Consumer,2,1752.46,0.05,3329.67,2168.49,-1410.5,Yes,CUST-1270
ORD-100270,2023-04-16,West,Ahmedabad,Electronics,4K Monitor,Online,Consumer,3,5887.16,0.0,17661.48,12817.83,4843.65,No,CUST-1636
ORD-100271,2023-04-16,North,Lucknow,Apparel,Wool Sweater,Online,Consumer,1,1902.9,0.0,1902.9,1196.29,706.61,No,CUST-1245
ORD-100272,2023-04-17,North,Delhi,Apparel,Cotton T-Shirt,Online,Corporate,4,1550.63,0.1,5582.27,2924.13,2658.14,No,CUST-1055
ORD-100273,2023-04-18,South,Chennai,Apparel,Rain Jacket,Online,Consumer,8,1862.44,0.0,14899.52,7991.36,6908.16,No,CUST-1324
ORD-100274,2023-04-18,South,Chennai,Sports,Cricket Bat,Partner,Consumer,3,3156.9,0.0,9470.7,4576.98,4893.72,No,CUST-1349
ORD-100275,2023-04-19,South,Hyderabad,Electronics,Bluetooth Speaker,Online,Consumer,3,5482.77,0.0,16448.31,11396.29,5052.02,No,CUST-1617
ORD-100276,2023-04-19,South,Kochi,Apparel,Cotton T-Shirt,Partner,,4,1120.63,0.0,4482.52,2173.85,2308.67,No,CUST-1638
ORD-100277,2023-04-19,West,Surat,Electronics,Wireless Earbuds,Online,Consumer,8,5482.89,0.0,43863.12,28507.44,15355.68,No,CUST-1000
ORD-100278,2023-04-19,South,Kochi,Apparel,Rain Jacket,Retail Store,Consumer,5,2536.63,0.1,11414.84,7385.32,4029.52,No,CUST-1681
ORD-100279,2023-04-19,South,Chennai,Home & Kitchen,Espresso Machine,Online,Consumer,5,2777.78,0.15,11805.56,8372.69,3432.87,No,CUST-1672
ORD-100280,2023-04-19,South,Hyderabad,Electronics,Wireless Earbuds,Retail Store,Consumer,7,5286.01,0.0,37002.07,17562.21,19439.86,No,CUST-1156
ORD-100281,2023-04-19,North,Delhi,Home & Kitchen,Cookware Set,Partner,Corporate,6,3684.01,0.0,22104.06,11426.93,10677.13,No,CUST-1305
ORD-100282,2023-04-20,South,Chennai,Apparel,Denim Jeans,Online,Consumer,5,1788.25,0.15,7600.06,5701.23,1898.83,No,CUST-1690
ORD-100283,2023-04-20,North,Delhi,Electronics,Smart Watch,Online,Consumer,5,5479.63,0.0,27398.15,17502.98,9895.17,No,CUST-1518
ORD-100284,2023-04-20,East,Kolkata,Sports,Dumbbell Set,Retail Store,Consumer,5,2974.14,0.2,11896.56,7150.28,-3280.05,Yes,CUST-1305
ORD-100285,2023-04-20,North,Lucknow,Apparel,Wool Sweater,Retail Store,Consumer,2,1785.13,0.05,3391.75,2363.14,1028.61,No,CUST-1685
ORD-100286,2023-04-21,West,Surat,Beauty,Vitamin C Serum,Online,Corporate,4,1122.68,0.05,4266.18,3190.4,1075.78,No,CUST-1568
ORD-100287,2023-04-21,South,Hyderabad,Apparel,Cotton T-Shirt,Retail Store,Consumer,7,1707.81,0.0,11954.67,6417.19,5537.48,No,CUST-1459
ORD-100288,2023-04-22,West,Mumbai,Sports,Running Shoes,Retail Store,Consumer,1,2196.53,0.0,2196.53,1641.88,554.65,No,CUST-1005
ORD-100289,2023-04-22,South,Bengaluru,Electronics,Smart Watch,Retail Store,Corporate,7,4487.19,0.0,31410.33,15261.31,16149.02,No,CUST-1582
ORD-100290,2023-04-22,North,Delhi,Apparel,Rain Jacket,Online,Corporate,5,1053.02,0.15,4475.34,3457.81,1017.53,No,CUST-1161
ORD-100291,2023-04-22,West,Ahmedabad,Beauty,Hair Oil,Online,Consumer,3,930.58,0.0,2791.74,1408.16,1383.58,No,CUST-1827
ORD-100292,2023-04-23,East,Kolkata,Apparel,Cotton T-Shirt,Partner,Corporate,1,2548.16,,2038.53,1096.44,942.09,No,CUST-1170
ORD-100293,2023-04-23,East,Guwahati,Apparel,Denim Jeans,Online,Consumer,7,1932.43,,13527.01,6518.34,7008.67,No,CUST-1026
ORD-100294,2023-04-24,South,Kochi,Sports,Dumbbell Set,Online,Corporate,1,2742.94,0.15,2331.5,1667.52,663.98,No,CUST-1338
ORD-100295,2023-04-24,East,Patna,Home & Kitchen,Air Fryer,Partner,Consumer,5,3535.39,0.1,15909.26,12326.44,-4685.25,Yes,CUST-1314
ORD-100296,2023-04-25,West,Surat,Home & Kitchen,Cookware Set,Online,Corporate,2,3680.5,0.15,6256.85,3428.77,2828.08,No,CUST-1317
ORD-100297,2023-04-25,East,Guwahati,Home & Kitchen,Air Fryer,Online,Consumer,8,4733.16,0.2,30292.22,16886.46,13405.76,No,CUST-1834
ORD-100298,2023-04-25,South,Hyderabad,Beauty,Sunscreen SPF50,Retail Store,Consumer,2,1266.97,0.15,2153.85,1167.52,986.33,No,CUST-1247
ORD-100299,2023-04-26,East,Kolkata,Beauty,Vitamin C Serum,Retail Store,Corporate,7,1166.55,0.25,6124.39,3068.89,3055.5,No,CUST-1753
ORD-100300,2023-04-26,East,Patna,Home & Kitchen,Chef Knife,Partner,Consumer,5,4582.57,0.0,22912.85,16264.84,6648.01,No,CUST-1146
ORD-100301,2023-04-27,West,,Electronics,Wireless Earbuds,Retail Store,Consumer,1,5316.21,0.2,4252.97,1999.06,2253.91,No,CUST-1555
ORD-100302,2023-04-27,South,Hyderabad,Electronics,Power Bank,Online,Consumer,6,5519.99,0.05,31463.94,24207.27,7256.67,No,CUST-1117
ORD-100303,2023-04-27,South,Hyderabad,Home & Kitchen,Chef Knife,Online,Consumer,8,3249.68,0.15,22097.82,16706.26,5391.56,No,CUST-1206
ORD-100304,2023-04-27,East,Patna,Beauty,Hair Oil,Online,Consumer,2,599.5,0.1,1079.1,527.77,551.33,No,CUST-1133
ORD-100305,2023-04-27,South,Chennai,Apparel,Wool Sweater,Partner,Consumer,8,1323.69,0.3,7412.66,4631.01,2781.65,No,CUST-1297
ORD-100306,2023-04-28,East,Kolkata,Electronics,Power Bank,Online,Consumer,7,5338.93,0.0,37372.51,29062.39,8310.12,No,CUST-1413
ORD-100307,2023-04-28,South,Kochi,Electronics,Bluetooth Speaker,Online,Corporate,6,4942.88,0.1,26691.55,19521.25,7170.3,No,CUST-1772
ORD-100308,2023-04-28,North,Chandigarh,Apparel,Cotton T-Shirt,Online,Home Office,3,1191.78,0.0,3575.34,2452.66,1122.68,No,CUST-1680
ORD-100309,2023-04-28,East,Guwahati,Beauty,Sunscreen SPF50,Online,Consumer,1,873.51,0.15,742.48,339.62,402.86,No,CUST-1628
ORD-100310,2023-04-29,North,Jaipur,Electronics,4K Monitor,Online,Consumer,4,4915.31,0.0,19661.24,9291.21,10370.03,No,CUST-1440
ORD-100311,2023-04-30,North,Jaipur,Home & Kitchen,Air Fryer,Retail Store,Consumer,7,2895.26,0.05,19253.48,13708.97,5544.51,No,CUST-1257
ORD-100312,2023-04-30,East,Guwahati,Beauty,Face Wash,Online,Consumer,5,809.54,0.0,4047.7,2324.3,1723.4,No,CUST-1266
ORD-100313,2023-04-30,East,Guwahati,Sports,Dumbbell Set,Partner,Corporate,6,2223.69,0.0,13342.14,8947.01,4395.13,No,CUST-1119
ORD-100314,2023-05-01,West,Pune,Electronics,Smart Watch,Partner,Home Office,7,5070.99,,31947.24,22169.15,9778.09,No,CUST-1598
ORD-100315,2023-05-01,North,Jaipur,Sports,Yoga Mat,Online,Corporate,3,3195.83,0.0,9587.49,5650.11,3937.38,No,CUST-1702
ORD-100316,2023-05-01,North,Delhi,Home & Kitchen,Chef Knife,Retail Store,Home Office,1,2518.56,0.05,2392.63,1189.89,1202.74,No,CUST-1493
ORD-100317,2023-05-01,West,Surat,Beauty,Sunscreen SPF50,Online,Consumer,8,550.98,0.0,4407.84,2546.01,-832.76,Yes,CUST-1518
ORD-100318,2023-05-01,North,Delhi,Electronics,Smart Watch,Online,Corporate,5,5876.15,0.2,23504.6,17333.37,6171.23,No,CUST-1335
ORD-100319,2023-05-03,North,Delhi,Apparel,Rain Jacket,Online,Consumer,5,1999.12,0.25,7496.7,4192.59,3304.11,No,CUST-1867
ORD-100320,2023-05-03,North,Delhi,Home & Kitchen,Cookware Set,Retail Store,Home Office,5,4721.46,0.1,21246.57,10000.21,11246.36,No,CUST-1798
ORD-100321,2023-05-03,South,Kochi,Apparel,Denim Jeans,Retail Store,Consumer,7,1726.32,,12084.24,9262.73,2821.51,No,CUST-1365
ORD-100322,2023-05-03,West,Pune,Apparel,Rain Jacket,Online,Consumer,299,1563.37,0.0,467447.63,289817.53,177630.1,No,CUST-1679
ORD-100323,2023-05-03,East,Guwahati,Home & Kitchen,Espresso Machine,Retail Store,Corporate,6,4331.67,0.2,20792.02,13067.43,7724.59,No,CUST-1314
ORD-100324,2023-05-04,East,Guwahati,Home & Kitchen,Cookware Set,Retail Store,Consumer,7,3918.0,0.3,19198.2,13891.92,5306.28,No,CUST-1111
ORD-100325,2023-05-05,North,Delhi,Electronics,4K Monitor,Retail Store,Home Office,3,7887.39,0.25,17746.63,10393.9,7352.73,No,CUST-1261
ORD-100326,2023-05-05,South,Chennai,Apparel,Denim Jeans,Online,Corporate,6,1820.79,0.05,10378.5,8044.25,2334.25,No,CUST-1751
ORD-100327,2023-05-06,South,Bengaluru,Electronics,4K Monitor,Retail Store,Corporate,8,5814.36,0.1,41863.39,30685.83,11177.56,No,CUST-1433
ORD-100328,2023-05-06,North,Lucknow,Sports,Running Shoes,Retail Store,Consumer,2,4111.72,0.0,8223.44,4461.87,3761.57,No,CUST-1778
ORD-100329,2023-05-06,North,Delhi,Sports,Yoga Mat,Online,Consumer,5,2548.5,0.0,12742.5,7294.39,-6311.84,Yes,CUST-1290
ORD-100330,2023-05-06,North,Jaipur,Electronics,Wireless Earbuds,Retail Store,Corporate,6,6607.25,0.2,31714.8,17157.55,14557.25,No,CUST-1413
ORD-100331,2023-05-07,North,Lucknow,Electronics,Wireless Earbuds,Online,Consumer,5,6725.45,0.05,31945.89,21326.52,10619.37,No,CUST-1065
ORD-100332,2023-05-07,South,Kochi,Electronics,4K Monitor,Retail Store,Consumer,8,6837.13,0.1,49227.34,32538.26,16689.08,No,CUST-1702
ORD-100333,2023-05-07,East,Bhubaneswar,Apparel,Cotton T-Shirt,Retail Store,Home Office,4,2088.63,0.05,7936.79,4940.07,2996.72,No,CUST-1280
ORD-100334,2023-05-07,North,Delhi,Beauty,Face Wash,Online,Home Office,2,1023.87,0.0,2047.74,1574.15,473.59,No,CUST-1081
ORD-100335,2023-05-08,South,Chennai,Apparel,Wool Sweater,Online,Home Office,2,2007.77,0.3,2810.88,1702.97,1107.91,No,CUST-1196
ORD-100336,2023-05-08,East,Kolkata,Electronics,Bluetooth Speaker,Retail Store,Consumer,7,5147.54,0.25,27024.58,19150.38,7874.2,No,CUST-1598
ORD-100337,2023-05-08,East,Bhubaneswar,Electronics,4K Monitor,Retail Store,Consumer,6,6317.96,0.2,30326.21,20232.78,-13857.31,Yes,CUST-1733
ORD-100338,2023-05-08,East,Guwahati,Electronics,4K Monitor,Retail Store,Home Office,198,8528.83,0.05,1604272.92,994649.21,609623.71,No,CUST-1859
ORD-100339,2023-05-08,South,Hyderabad,Beauty,Face Wash,Retail Store,Consumer,4,1244.87,,3983.58,1847.95,2135.63,No,CUST-1212
ORD-100340,2023-05-08,West,Ahmedabad,Home & Kitchen,Air Fryer,Online,Consumer,4,4645.54,0.05,17653.05,11774.11,5878.94,No,CUST-1531
ORD-100341,2023-05-08,North,Lucknow,Home & Kitchen,Air Fryer,Online,Consumer,8,5175.35,0.1,37262.52,24669.89,12592.63,No,CUST-1412
ORD-100342,2023-05-08,South,Chennai,Apparel,Cotton T-Shirt,Retail Store,Corporate,6,1591.14,0.0,9546.84,4689.49,4857.35,No,CUST-1643
ORD-100343,2023-05-09,North,Lucknow,Sports,Cricket Bat,Online,Consumer,8,2517.47,0.2,16111.81,11482.11,4629.7,No,CUST-1605
ORD-100344,2023-05-10,South,Chennai,Apparel,Wool Sweater,Retail Store,Consumer,7,2378.59,0.0,16650.13,10058.48,6591.65,No,CUST-1063
ORD-100345,2023-05-10,South,Hyderabad,Beauty,Hair Oil,Online,Consumer,7,1306.33,0.2,7315.45,4074.47,3240.98,No,CUST-1134
ORD-100346,2023-05-11,North,Chandigarh,Sports,Yoga Mat,Online,Consumer,5,2219.04,0.15,9430.92,6808.24,2622.68,No,CUST-1531
ORD-100347,2023-05-11,East,Patna,Apparel,Wool Sweater,Retail Store,Corporate,2,1759.9,0.0,3519.8,1982.75,1537.05,No,CUST-1478
